nama_instansi,nama_satuan_kerja,tahun_anggaran,cara_pengadaan,metode_pengadaan,jenis_pengadaan,nama_paket,kode_rup,sumber_dana,produk_dalam_negeri,total_nilai,jumlah_paket_realisasi,total_realisasi,persentase_realisasi,status_realisasi
PROVINSI DKI JAKARTA,KELURAHAN CILINCING - JAKUT - 7.01.0.00.0.00.02.0034,2026,Penyedia,Dikecualikan,Jasa Lainnya,Pembayaran TALI Ruang Interaksi Warga/RPTRA,63304373,APBD,Ya,21135024,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,2026,Penyedia,Dikecualikan,Jasa Lainnya,Penyediaan BPJS PJLP Juru Mudi Kapal Pemda - JMK ,65493951,APBD,Ya,21130416,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA SELATAN - 2.12.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Barang,Pengadaan Peralatan dan Perlengkapan Media Sosial,64415514,APBD,Ya,21127904,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"SUKU DINAS KETAHANAN PANGAN, KELAUTAN DAN PERTANIAN KOTA ADMINISTRASI JAKARTA UTARA - 2.09.3.25.3.27.01.0002",2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Pelayanan Kesehatan Masyarakat Veteriner,64807255,APBD,Ya,21125000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN PINANG RANTI - JAKTIM - 7.01.0.00.0.00.05.0035,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat Pembinaan Kader Dasawisma Melalui Dana Alokasi Umum (DAU),62262978,APBD,Ya,21125000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KALIBARU - JAKUT - 7.01.0.00.0.00.02.0037,2026,Penyedia,E-Purchasing,Barang,"Pelaksanaan Rapat Koordinasi RT, RW dan LMK",63055348,APBD,Ya,21125000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KECAMATAN PESANGGRAHAN - JAKSEL - 7.01.0.00.0.00.04.0008,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan,62831952,APBD,Ya,21125000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CIPINANG BESAR SELATAN - JAKTIM - 7.01.0.00.0.00.05.0043,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Orientasi Dasawisma),63099719,APBD,Ya,21125000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA TIMUR - 2.11.0.00.0.00.01.0005,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makanan dan Minuman Aktivitas Lapangan Pelaksanaan Apresiasi Masyarakat Peduli Lingkungan,64853418,APBD,Ya,21125000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,2026,Penyedia,Pengadaan Langsung,Barang,Penyediaan Snack Box dan Nasi Box Dalam Rangka Kegiatan Pendukung Pengadaan Tanah untuk Normalisasi Kali/Sungai - 7,67196852,APBD,Ya,21125000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA TIMUR - 2.11.0.00.0.00.01.0005,2026,Penyedia,Penunjukan Langsung,Jasa Lainnya,Penyediaan Jasa Tenaga Laboratorium (Penanganan Pengaduan Akibat Dugaan Pencemaran dan Perusakan Lingkungan Hidup),64726222,APBD,Ya,21123200,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN KOTA ADMINISTRASI JAKARTA BARAT - 1.05.0.00.0.00.02.0003,2026,Penyedia,Pengadaan Langsung,Barang,Penyediaan Jasa Telepon,64422289,APBD,Ya,21122640,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Jasa Jalan/Tol,67695951,APBD,Ya,21120000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Tenaga Surveyor Kajian Implikasi Kewilayahan (01/02),64070063,APBD,Ya,21120000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Tenaga Surveyor Kajian Implikasi Kewilayahan (02/02),64072902,APBD,Ya,21120000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSAT DATA DAN INFORMASI PERHUBUNGAN - 2.15.0.00.0.00.01.0022,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pemeliharaan Kendaraan Dinas Yamaha,66864273,APBD,Ya,21115584,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU BADAN PERENCANAAN PEMBANGUNAN KOTA ADMINISTRASI JAKARTA PUSAT - 5.01.0.00.0.00.01.0001,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan jasa pemeliharaan KDO/KDO Khusus,63699738,APBD,Ya,21113138,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH TEBET - 1.02.0.00.0.00.01.0074,2026,Penyedia,E-Purchasing,Barang,Belanja Obat-Obatan-Obat,67797540,APBD,Ya,21104874,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,UNIT PENGELOLA GELANGGANG JAKARTA PUSAT - 2.19.0.00.0.00.01.0012,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pengisian Ulang Tabung Pemadam Kebakaran,62880809,APBD,Ya,21095872,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,UNIT PENGELOLA PERPUSTAKAAN JAKARTA DAN PUSAT DOKUMEN SASTRA HB JASSIN - 2.23.2.24.0.00.01.0006,2026,Penyedia,E-Purchasing,Jasa Lainnya,Penyelenggaraan Night at The Library (efisiensi rangka ridging),67278546,APBD,Ya,21092736,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN PULO GEBANG - JAKTIM - 7.01.0.00.0.00.05.0072,2026,Penyedia,E-Purchasing,Barang,Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor,63861377,APBD,Ya,21089488,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - KEP. SERIBU - 7.01.0.00.0.00.06.0000,2026,Penyedia,E-Purchasing,Barang,Pelaksanaan Baca Jakarta Kepulauan Seribu,63290187,APBD,Ya,21084000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PANTI SOSIAL BINA REMAJA TARUNA JAYA 2 - 1.06.0.00.0.00.01.0028,2026,Penyedia,E-Purchasing,Barang,Penyediaan Obat bagi Warga Binaan Sosial PSBR Taruna Jaya 2,63393016,APBD,Ya,21079912,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN TEGAL ALUR - JAKBAR - 7.01.0.00.0.00.03.0025,2026,Penyedia,E-Purchasing,Barang,Pemeliharaan KDO Kelurahan Motor Roda Tiga ( Penyediaan Ban Dalam dan Ban Luar ),64133097,APBD,Ya,21060032,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN MAMPANG PRAPATAN - JAKSEL - 7.01.0.00.0.00.04.0031,2026,Penyedia,E-Purchasing,Barang,Fasilitasi Pelaksanaan Kelompok Dasawisma (Belanja Makanan dan Minuman Rapat),63720512,APBD,Ya,21060000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN MENTENG DALAM - JAKSEL - 7.01.0.00.0.00.04.0063,2026,Penyedia,E-Purchasing,Barang,Pengadaan Peralatan dan Mesin Lainnya,67688556,APBD,Ya,21058688,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN PETUKANGAN SELATAN - JAKSEL - 7.01.0.00.0.00.04.0010,2026,Penyedia,E-Purchasing,Barang,Penyediaan peralatan Rumah Tangga ,63427654,APBD,Ya,21053200,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KRAMAT - JAKPUS - 7.01.0.00.0.00.01.0018,2026,Penyedia,E-Purchasing,Barang,Pengadaan sarana prasarana Kantor,63702596,APBD,Ya,21050512,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SATUAN POLISI PAMONG PRAJA KOTA ADMINISTRASI JAKARTA PUSAT - 1.05.0.00.0.00.01.0001,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Jasa Service KDO Motor Listrik United,62988074,APBD,Ya,21049987,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"SUKU DINAS KETAHANAN PANGAN, KELAUTAN DAN PERTANIAN KOTA ADMINISTRASI JAKARTA TIMUR - 2.09.3.25.3.27.01.0005",2026,Penyedia,Dikecualikan,Jasa Lainnya,"Penyediaan Jaminan Kesehatan, Kecelakaan dan Kematian PPPK Paruh Waktu - Operator Layanan Operasional - Pendamping Kewirausahaan Terpadu",63755305,APBD,Ya,21049140,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU BADAN KESATUAN BANGSA DAN POLITIK KOTA ADMINISTRASI JAKARTA PUSAT - 8.01.0.00.0.00.01.0001,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman - Pengukuhan Paskibraka,63841783,APBD,Ya,21048700,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KECAMATAN KEBON JERUK - JAKBAR - 7.01.0.00.0.00.03.0001,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Bahan/Material (BBM KDO),64275679,APBD,Ya,21000800,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS PERTAMANAN DAN HUTAN KOTA KOTA ADMINISTRASI JAKARTA SELATAN - 3.28.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Jasa Konsultansi,Honorarium Narasumber Pembinaan Saka Wanabakti,67560960,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Jasa Penyedotan Septic tank,63107664,BLUD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,UNIT PENGELOLA KAWASAN PERKAMPUNGAN BUDAYA BETAWI - 2.22.0.00.0.00.01.0012,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pengadaan Prasarana dan Sarana Sentra Kuliner dan Souvenir (Kajian Sertifikat Layak Fungsi),67803823,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SEKOLAH MENENGAH KEJURUAN NEGERI 24 JAKARTA - 1.01.0.00.0.00.01.0029,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Honor Nara Sumber Pengembangan Kompetensi Keahlian Siswa DUDI,64937707,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS KEMBANGAN - 1.02.0.00.0.00.01.0105,2026,Penyedia,E-Purchasing,Barang,Belanja Tas Obat,63574370,BLUD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS PARIWISATA DAN EKONOMI KREATIF - 3.26.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Penyediaan Jasa Tenaga Ahli Pengawas Pemeliharaan Gedung Mandala,64083470,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN KOTA  ADMINISTRASI JAKARTA UTARA - 1.05.0.00.0.00.02.0002,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Pembinaan Jasmani,64910138,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS PANCORAN - 1.02.0.00.0.00.01.0117,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman pada Fasilitas Pelayanan Urusan Kesehatan Pengadaan Pemberian Makanan Tambahan (PMT) Pemulihan pada Balita dengan Underweight ,63292271,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KRAMAT PELA - JAKSEL - 7.01.0.00.0.00.04.0048,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Penyediaan Jasa Konsultansi Perencanaan Arsitektur-Jasa Penilai Perawatan dan Kelayakan Bangunan Gedung,63412766,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS PARIWISATA DAN EKONOMI KREATIF - 3.26.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Penyediaan Jasa Tenaga Ahli Pengawas Pemeliharaan Gedung A,64140586,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU BADAN PERENCANAAN PEMBANGUNAN KOTA ADMINISTRASI JAKARTA PUSAT - 5.01.0.00.0.00.01.0001,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Narasumber Bidang Kesra,63704945,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS PARIWISATA DAN EKONOMI KREATIF - 3.26.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Peyediaan Jasa Tenaga Ahli Pengawas Pemeliharaan Gedung B,63819966,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"SUKU DINAS KETAHANAN PANGAN, KELAUTAN DAN PERTANIAN KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 2.09.3.25.3.27.01.0006",2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Honorarium Nara Sumber Kegiatan Pelatihan Pengolahan Hasil Perikanan,63597734,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS MENTENG - 1.02.0.00.0.00.01.0091,2026,Penyedia,E-Purchasing,Barang,Pengelolaan Pelayanan Kesehatan Gizi Masyarakat: Pengadaan Pemberian Makanan Tambahan (PMT) Balita dengan Underweight,63477789,APBD,Ya,21000000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.02.0.00.0.00.01.0005,2026,Penyedia,E-Purchasing,Barang,Penyediaan Peralatan Kelistrikan (lampu LED),64248594,APBD,Ya,20998656,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CIGANJUR - JAKSEL - 7.01.0.00.0.00.04.0024,2026,Penyedia,Dikecualikan,Jasa Lainnya,Listrik Ruang Interaksi Warga/RPTRA,63076054,APBD,Ya,20997900,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN PADEMANGAN TIMUR - JAKUT - 7.01.0.00.0.00.02.0010,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan jasa pemeliharaan KDO/KDO Khusus (Germot),65770090,APBD,Tidak,20993952,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN PEGANGSAAN - JAKPUS - 7.01.0.00.0.00.01.0011,2026,Penyedia,E-Purchasing,Barang,Penyediaan Perlengkapan Kebersihan Ruang Interaksi Warga/RPTRA,64155288,APBD,Ya,20990480,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KEDAUNG KALI ANGKE - JAKBAR - 7.01.0.00.0.00.03.0022,2026,Penyedia,Pengadaan Langsung,Barang,Penyediaan jasa pemeliharaan KDO/KDO Khusus (Pemeliharaan KDO Mitsubishi Kuda),64640518,APBD,Ya,20983088,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,UNIT PENGELOLA PUSAT KESENIAN JAKARTA TAMAN ISMAIL MARZUKI - 2.22.0.00.0.00.01.0011,2026,Penyedia,E-Purchasing,Barang,Penyediaan Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak Kegiatan Filantropi Art Gatering,65477931,APBD,Ya,20971328,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN SUNGAI BAMBU - JAKUT - 7.01.0.00.0.00.02.0016,2026,Penyedia,Dikecualikan,Jasa Lainnya,BPJS Ketenagakerjaan RT ,63488536,APBD,Ya,20966400,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN P.KELAPA - KEP. SERIBU - 7.01.0.00.0.00.06.0003,2026,Penyedia,Pengadaan Langsung,Barang,Penyediaan Bahan/Material (Penyediaan BBM KDO/KDO Khusus),64154037,APBD,Ya,20966400,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CIPINANG CEMPEDAK - JAKTIM - 7.01.0.00.0.00.05.0041,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan Penyediaan Makanan dan Minuman Pegawai ( Penyediaan Bahan Logistik Kantor ),64140742,APBD,Ya,20966200,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA TIMUR - 1.03.0.00.0.00.02.0005,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Jasa Konsultansi Berorientasi Layanan-Jasa Studi Penelitian dan Bantuan Teknik,67490576,APBD,Ya,20962500,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN SUNTER AGUNG - JAKUT - 7.01.0.00.0.00.02.0013,2026,Penyedia,E-Purchasing,Barang,"Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor, Penyediaan Alat Tulis Kantor Ruang Interaksi Warga/RPTRA",63213157,APBD,Ya,20959680,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Penyediaan Barang Cetakan dan Penggandaan di Unit Pelayanan Pemungutan PKB dan BBN-KB Jakarta Timur,66858930,APBD,Ya,20951600,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN TANGKI - JAKBAR - 7.01.0.00.0.00.03.0060,2026,Penyedia,E-Purchasing,Barang,Penanganan Bencana (Penyediaan Makan dan Minum 1 x 24 Jam),62083831,APBD,Ya,20950720,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CENGKARENG BARAT - JAKBAR - 7.01.0.00.0.00.03.0017,2026,Penyedia,E-Purchasing,Barang,Pelaksanaan Bina Mental Spritual - Pelaksanaan Hari-Hari Besar Keagamaan Tingkat Kelurahan ,63372437,APBD,Ya,20944736,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS PADEMANGAN - 1.02.0.00.0.00.01.0099,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,"Pemeliharaan Komputer, Laptop, Notebook  Printer",62833933,BLUD,Ya,20934600,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN MUNJUL - JAKTIM - 7.01.0.00.0.00.05.0020,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pemeliharaan Peralatan dan Mesin Lainnya,63289770,APBD,Ya,20933450,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KECAMATAN DUREN SAWIT - JAKTIM - 7.01.0.00.0.00.05.0045,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pelaksanaan Kegiatan Keagamaan Lainnya Tingkat Kecamatan - Belanja Makanan dan Minuman Aktivitas Lapangan untuk Lomba STQ/MTQ,63337158,APBD,Ya,20930000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN RAWASARI - JAKPUS - 7.01.0.00.0.00.01.0023,2026,Penyedia,E-Purchasing,Barang,Penyediaan Pakaian kerja PPSU dalam penugasan sebagai Petugas Administrasi/Operator/Keamanan/Kebersihan Kantor,61772780,APBD,Ya,20919127,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"PUSAT PENDIDIKAN DAN PELATIHAN PERINSDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH - 3.31.3.30.2.17.01.0008",2026,Penyedia,E-Purchasing,Barang,Pelatihan Koperasi Merah Putih - Wilayah Jakarta Utara - Belanja Makanan dan Minuman,64138596,APBDP,Ya,20916000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KEMBANGAN UTARA - JAKBAR - 7.01.0.00.0.00.03.0015,2026,Penyedia,E-Purchasing,Barang,Penyediaan Perlengkapan Kebersihan Ruang Interaksi Warga/RPTRA,61748058,APBD,Ya,20915888,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN LAGOA - JAKUT - 7.01.0.00.0.00.02.0025,2026,Penyedia,E-Purchasing,Barang,Pelaksanaan Rembuk Stunting di Tingkat Kelurahan,63921562,APBD,Ya,20914944,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"SUKU DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI KOTA ADMINISTRASI JAKARTA UTARA - 2.07.3.32.3.29.01.0002",2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Iuran Jaminan Kesehatan Bagi Peserta Pemagangan di Wilayah Jakarta Utara,64363585,APBD,Ya,20904000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"SUKU DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI KOTA ADMINISTRASI JAKARTA TIMUR - 2.07.3.32.3.29.01.0005",2026,Penyedia,Dikecualikan,Jasa Lainnya,Iuran Jaminan Sosial Ketenagakerjaan bagi Peserta Pemagangan Dalam Negeri Diwilayah Jakarta Timur,63952343,APBD,Ya,20904000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"DINAS PEMBERDAYAAN, PERLINDUNGAN ANAK DAN PENGENDALIAN PENDUDUK - 2.08.2.14.0.00.01.0000",2026,Penyedia,E-Purchasing,Barang,Pengembangan Kewirausahaan Bagi Kader PKK Tingkat Provinsi - Belanja Hadiah yang Bersifat Perlombaan,63648104,APBD,Ya,20903904,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Hadiah Kegiatan Upaya Peningkatan Kesadaran Imunisasi pada Masyarakat,67184529,APBD,Ya,20903904,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"SUDIN PEMBERDAYAAN, PERLINDUNGAN ANAK DAN PENGENDALIAN PENDUDUK - KAB. ADM - KEP. SERIBU - 2.08.2.14.0.00.01.0006",2026,Penyedia,E-Purchasing,Barang,Belanja Hadiah Gelar TTG tingkat Kota/Kabupaten ,64796106,APBD,Ya,20903904,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CIPINANG - JAKTIM - 7.01.0.00.0.00.05.0062,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makanan dan Minuman Pegawai,63903850,APBD,Ya,20903680,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS BINA MARGA KOTA - JAKPUS - 1.03.0.00.0.00.01.0001,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pemeliharaan Peralatan Kantor,64345189,APBD,Ya,20903196,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS PERPUSTAKAAN DAN KEARSIPAN KOTA ADMINISTRASI JAKARTA PUSAT - 2.23.2.24.0.00.01.0001,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pengisian Alat Pemadam Api Ringan,64019490,APBD,Ya,20901888,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN JAGAKARSA - JAKSEL - 7.01.0.00.0.00.04.0023,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pemeliharaan Peralatan dan Mesin Lainnya,63421269,APBD,Ya,20899200,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH TEBET - 1.02.0.00.0.00.01.0074,2026,Penyedia,E-Purchasing,Barang,Belanja Obat-Obatan,67103773,BLUD,Ya,20888957,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN GEDONG - JAKTIM - 7.01.0.00.0.00.05.0006,2026,Penyedia,Penunjukan Langsung,Jasa Lainnya,Penyediaan jasa pemeliharaan KDO Pick Up,67178373,APBD,Ya,20887154,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KECAMATAN MATRAMAN - JAKTIM - 7.01.0.00.0.00.05.0053,2026,Penyedia,E-Purchasing,Barang,Belanja Modal Alat Kantor Lainnya,64820190,APBD,Ya,20883856,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN BALE KAMBANG - JAKTIM - 7.01.0.00.0.00.05.0027,2026,Penyedia,E-Purchasing,Barang,Penyediaan Barang Cetakan dan Penggandaan,64523079,APBD,Ya,20879800,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CIGANJUR - JAKSEL - 7.01.0.00.0.00.04.0024,2026,Penyedia,E-Purchasing,Barang,Pengadaan Mebel (RAK ARSIP),63247247,APBD,Ya,20878592,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Penyediaan Rollerblind Ruang Kantor DTKJ,67702680,APBD,Ya,20865376,0.0,0.0,0.0,BELUM TEREALISASI
