nama_instansi,nama_satuan_kerja,tahun_anggaran,cara_pengadaan,metode_pengadaan,jenis_pengadaan,nama_paket,kode_rup,sumber_dana,produk_dalam_negeri,total_nilai
PROVINSI DKI JAKARTA,KECAMATAN PASAR MINGGU - JAKSEL - 7.01.0.00.0.00.04.0014,2026,Penyedia,E-Purchasing,Barang,Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Rumah Tangga-Alat Pendingin,63881389,APBD,Ya,19033280
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi," Narasumber dan Tenaga Ahli (Tenaga Ahli Hukum) Paket 1",64252006,APBD,Ya,95460000
PROVINSI DKI JAKARTA,PUSAT RISET DAN INOVASI DAERAH - 5.01.0.00.0.00.01.0007,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia Penyelenggaraan Tugas Sekretariat TPB/SDGs",42742828,APBD,-,154200000
PROVINSI DKI JAKARTA,"DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK - 2.16.2.20.0.00.01.0000",2026,Penyedia,Dikecualikan,Jasa Lainnya,BPJS Kesehatan ( Pengelolaan Opini dan Aspirasi Publik),61782599,APBD,Ya,160082676
PROVINSI DKI JAKARTA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,2026,Swakelola,-,-,Honorarium Narasumber Pemusatan Latihan Olimpiade Sains Nasional (OSN) Tingkat Provinsi Menuju Nasional Jenjang Sekolah Menengah Atas/Sederajat Mata Pelajaran Biologi,42584573,APBD,-,75000000
PROVINSI DKI JAKARTA,PUSKESMAS SAWAH BESAR - 1.02.0.00.0.00.01.0096,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Jasa Tenaga Kesehatan Penatalaksanaan Pengendalian dan Dukungan Kesehatan Lapangan,63693375,APBD,Ya,9600000
PROVINSI DKI JAKARTA,PUSAT DATA DAN INFORMASI ASET - 5.02.0.00.0.00.02.0009,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Peralatan dan Perlengkapan Kantor (Penjilidan),63150240,APBD,Ya,2192960
PROVINSI DKI JAKARTA,PUSKESMAS KEBAYORAN LAMA - 1.02.0.00.0.00.01.0112,2026,Penyedia,E-Purchasing,Barang,Belanja Bahan Laboratorium (Yellow Tip dan Pot Urin / Sputum),66860231,BLUD,Ya,13798620
PROVINSI DKI JAKARTA,SUKU BADAN PERENCANAAN PEMBANGUNAN KOTA ADMINISTRASI JAKARTA PUSAT - 5.01.0.00.0.00.01.0001,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Petugas Caraka,61668399,APBD,Ya,70157893
PROVINSI DKI JAKARTA,KELURAHAN KAMAL MUARA - JAKUT - 7.01.0.00.0.00.02.0002,2026,Penyedia,E-Purchasing,Barang,Penyediaan peralatan rumah tangga,65949974,APBD,Ya,5064416
PROVINSI DKI JAKARTA,KELURAHAN GROGOL UTARA - JAKSEL - 7.01.0.00.0.00.04.0007,2026,Penyedia,Dikecualikan,Jasa Lainnya,"Penyadiaan Jasa TALI (Telepon, Listrik) Kantor Kelurahan Grogol Utara Thn 2026",62989747,APBD,Ya,220737341
PROVINSI DKI JAKARTA,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA UTARA - 2.12.0.00.0.00.01.0002,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Pekerja Kontrak Pelayanan Administrasi Kependudukan,61846959,APBD,Ya,8418947160
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.02.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Barang,Belanja Barang Cetakan dan Penggandaan,63777775,APBD,Ya,13880160
PROVINSI DKI JAKARTA,PUSAT DATA DAN INFORMASI KEUANGAN - 5.02.0.00.0.00.01.0006,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Penataan dan Pengembangan SIKD-Penatausahaan (Penyesuaian Kebijakan dan Migrasi Lingkungan Sistem SIPD) – Programmer III,67786153,APBD,Ya,42900000
PROVINSI DKI JAKARTA,KELURAHAN PANGADEGAN - JAKSEL - 7.01.0.00.0.00.04.0040,2026,Swakelola,-,-,Pembayaran Honorarium FKDM,42065943,APBD,-,139800000
PROVINSI DKI JAKARTA,KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - KEP. SERIBU - 7.01.0.00.0.00.06.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Makan dan Minum Raimuna Cabang Ke III Kepulauan Seribu Tahun 2026,63270236,APBD,Ya,15011000
PROVINSI DKI JAKARTA,PUSKESMAS KALIDERES - 1.02.0.00.0.00.01.0107,2026,Swakelola,-,-,PENGELOLAAN PELAYANAN KESEHATAN PENDERITA HIPERTENSI,41880149,APBD,-,31680000
PROVINSI DKI JAKARTA,KELURAHAN PADEMANGAN TIMUR - JAKUT - 7.01.0.00.0.00.02.0010,2026,Swakelola,-,-,Pembayaran Honorarium TNI/POLRI,42394918,APBD,-,30000000
PROVINSI DKI JAKARTA,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 2.12.0.00.0.00.01.0006,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Petugas Operator Komputer - Kependudukan dan Pencatatan Sipil,62052297,APBD,Ya,877176876
PROVINSI DKI JAKARTA,KECAMATAN JOHAR BARU - JAKPUS - 7.01.0.00.0.00.01.0026,2026,Swakelola,-,-,Pelaksanaan Kegiatan Keagamaan Lainnya (Gema Ramadhan) - Honor Penceramah dan Pembaca ayat AL Quran,41754195,APBD,-,950000
PROVINSI DKI JAKARTA,KELURAHAN WARAKAS - JAKUT - 7.01.0.00.0.00.02.0015,2026,Swakelola,-,-,BELANJA SPANDUK DAU 2,41510693,APBD,-,689472
PROVINSI DKI JAKARTA,"DINAS KETAHANAN PANGAN, KELAUTAN DAN PERTANIAN - 2.09.3.25.3.27.01.0000",2026,Swakelola,-,-,Narasumber Pembinaan Produksi Ternak,42312928,APBD,-,4200000
PROVINSI DKI JAKARTA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja Honorarium Narasumber Kegiatan Pembinaan Kader Posyandu Bidang Layanan Kesehatan,42130192,APBD,-,7200000
PROVINSI DKI JAKARTA,KELURAHAN TEGAL PARANG - JAKSEL - 7.01.0.00.0.00.04.0030,2026,Penyedia,Dikecualikan,Jasa Lainnya,7.01.03.6.01.0003 BPJS Ketenagakerjaan RT,62120319,APBD,Ya,13305600
PROVINSI DKI JAKARTA,DINAS PERPUSTAKAAN DAN KEARSIPAN - 2.23.2.24.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Barang,Pengadaan Penjilidan Laporan,63427299,APBD,Ya,534000
PROVINSI DKI JAKARTA,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Jasa Fumigasi dan Pest Control Gedung Kantor Bulan Maret,67289334,APBD,Ya,45729600
PROVINSI DKI JAKARTA,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA UTARA - 2.11.0.00.0.00.01.0002,2026,Swakelola,-,-,Belanja Jasa Tenaga Ahli Pengukuran Kualitas Udara di Lokasi Hari Bebas Kendaraan Bermotor (HBKB),42320066,APBD,-,10175000
PROVINSI DKI JAKARTA,KELURAHAN JATI - JAKTIM - 7.01.0.00.0.00.05.0066,2026,Penyedia,E-Purchasing,Barang,Penyediaan logistik rumah tangga,65416930,APBD,Ya,4324320
PROVINSI DKI JAKARTA,SUKU DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN KOTA  ADMINISTRASI JAKARTA UTARA - 1.05.0.00.0.00.02.0002,2026,Penyedia,E-Purchasing,Barang,Penyediaan Meubelair,64945642,APBD,Ya,299336800
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.02.0.00.0.00.01.0005,2026,Swakelola,-,-,Honorarium Narasumber Pelaksanaan Kegiatan Pembinaan Inovasi Tingkat Sudinkes Jakarta Timur,42276358,APBD,-,5400000
PROVINSI DKI JAKARTA,KELURAHAN PEGANGSAAN - JAKPUS - 7.01.0.00.0.00.01.0011,2026,Penyedia,E-Purchasing,Barang,Kegiatan Keagamaan di Bulan Ramadhan,63806175,APBD,Ya,7050000
PROVINSI DKI JAKARTA,PUSKESMAS CEMPAKA PUTIH - 1.02.0.00.0.00.01.0093,2026,Penyedia,E-Purchasing,Barang,Penyediaan Tablet Tambah Darah dan Vitamin untuk Ibu Hamil (DAU Kesehatan),63258780,APBD,Ya,125694474
PROVINSI DKI JAKARTA,"SUKU DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI KOTA ADMINISTRASI JAKARTA SELATAN - 2.07.3.32.3.29.01.0004",2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,"Belanja Pembayaran Pajak, Bea, dan Perizinan",65516791,APBD,Ya,21932600
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH TUGU KOJA - 1.02.0.00.0.00.01.0068,2026,Penyedia,E-Purchasing,Barang,Belanja Modal Personal Computer,63253814,BLUD,Ya,60480000
PROVINSI DKI JAKARTA,PUSKESMAS TANAH ABANG - 1.02.0.00.0.00.01.0090,2026,Penyedia,Pengadaan Langsung,Barang,"Pertemuan Kelompok Dukungan Sebaya (KDS) - Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia - Puskesmas Tanah Abang",64864404,APBD,Ya,5600000
PROVINSI DKI JAKARTA,PUSKESMAS KEBAYORAN BARU - 1.02.0.00.0.00.01.0118,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Bimbingan Teknis dan Supervisi Pengembangan dan Pelaksanaan Upaya Kesehatan Bersumber Daya Masyarakat (UKBM)),63564642,APBD,Ya,27580000
PROVINSI DKI JAKARTA,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKSEL - 1.01.0.00.0.00.01.0035,2026,Penyedia,Dikecualikan,Jasa Lainnya,PPPK Paruh Waktu Jasa Petugas Keamanan,65486406,APBD,Ya,292392292
PROVINSI DKI JAKARTA,PUSKESMAS JOHAR BARU - 1.02.0.00.0.00.01.0094,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Edukasi Kesehatan Telinga pada Hari Pendengaran Sedunia),63596879,APBD,Ya,2380000
PROVINSI DKI JAKARTA,KELURAHAN UTAN KAYU SELATAN - JAKTIM - 7.01.0.00.0.00.05.0055,2026,Swakelola,-,-,Penyediaan Iuran Jaminan Kesehatan dan Ketenagakerjaan Petugas PPSU-Ruang Publik Terpadu Ramah Anak,41944621,APBD,-,32341980
PROVINSI DKI JAKARTA,SUKU BADAN KEPEGAWAIAN KOTA ADMINISTRASI JAKARTA BARAT - 5.03.0.00.0.00.01.0003,2026,Penyedia,E-Purchasing,Barang,Penyediaan Barang Cetakan dan Penggandaan,65073386,APBD,Ya,27325760
PROVINSI DKI JAKARTA,PUSKESMAS PADEMANGAN - 1.02.0.00.0.00.01.0099,2026,Penyedia,E-Purchasing,Barang,Pengelolaan Pelayanan Kesehatan pada Usia Produktif,62838161,BLUD,Ya,10250000
PROVINSI DKI JAKARTA,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKTIM - 1.01.0.00.0.00.01.0037,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Peningkatan Kompetensi Guru SD dalam Mengimplementasikan Pendekatan Deep Learning untuk Meningkatkan Kualitas Pembelajaran,63529305,APBD,Ya,8060000
PROVINSI DKI JAKARTA,"DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK - 2.16.2.20.0.00.01.0000",2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja MC Lomba Kehumasan,64954044,APBD,Ya,10000000
PROVINSI DKI JAKARTA,"SUKU DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI KOTA ADMINISTRASI JAKARTA TIMUR - 2.07.3.32.3.29.01.0005",2026,Penyedia,Penunjukan Langsung,Barang,Belanja Bahan-Bahan Bakar dan Pelumas BBM Genset,63269282,APBD,Ya,165850000
PROVINSI DKI JAKARTA,SUKU DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN KOTA  ADMINISTRASI JAKARTA TIMUR - 1.05.0.00.0.00.02.0004,2026,Penyedia,E-Purchasing,Barang,Penyediaan Pakaian Peserta Gladi Rencana Operasi Penanggulangan Kebakaran,63509891,APBD,Ya,55873944
PROVINSI DKI JAKARTA,BADAN PELAYANAN PENGADAAN BARANG/JASA - 5.02.0.00.0.00.04.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Modal Alat Studio Lainnya Lensa Kamera dan Microphone Subbid PIP,62991162,APBD,Tidak,59201072
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Pekerjaan Konstruksi,Pembangunan dan/atau Peningkatan Halte Kota Adm. Jakarta Timur ,67489867,APBD,Ya,1805000000
PROVINSI DKI JAKARTA,"DINAS KETAHANAN PANGAN, KELAUTAN DAN PERTANIAN - 2.09.3.25.3.27.01.0000",2026,Penyedia,E-Purchasing,Barang,konsumsi pengolahan pupuk,64934276,APBD,Ya,2600000
PROVINSI DKI JAKARTA,KELURAHAN PEGANGSAAN - JAKPUS - 7.01.0.00.0.00.01.0011,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makmin Monitoring dan Evaluasi Kinerja PJLP,65593298,APBD,Ya,2520000
PROVINSI DKI JAKARTA,KELURAHAN ROROTAN - JAKUT - 7.01.0.00.0.00.02.0032,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pembayaran BPJS Ketenagakerjaan (Jaminan Kecelakaan Kerja/JKK) Rukun Tetangga,64177920,APBD,Ya,18600000
PROVINSI DKI JAKARTA,KECAMATAN MAKASAR - JAKTIM - 7.01.0.00.0.00.05.0030,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia (Acara Gema Ramadhan)",41908606,APBD,-,1400000
PROVINSI DKI JAKARTA,KELURAHAN CIPINANG CEMPEDAK - JAKTIM - 7.01.0.00.0.00.05.0041,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya Penyediaan Kelengkapan Penunjang Kerja Jumantik/PSN Kit ( Pemberdayaan Masyarakat ),63574192,APBD,Ya,92400000
PROVINSI DKI JAKARTA,KELURAHAN CIPAYUNG - JAKTIM - 7.01.0.00.0.00.05.0014,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Pelaksanaan Kegiatan PKK Tingkat Kelurahan Lainnya Melalui Dana Alokasi Umum (DAU)),63750939,APBD,Ya,13000000
PROVINSI DKI JAKARTA,KELURAHAN MALAKA SARI - JAKTIM - 7.01.0.00.0.00.05.0049,2026,Penyedia,Pengadaan Langsung,Barang,Penyediaan BBM KDO/KDO Khusus,62825553,APBD,Ya,104457500
PROVINSI DKI JAKARTA,KELURAHAN KAMPUNG MELAYU - JAKTIM - 7.01.0.00.0.00.05.0037,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makanan dan Minuman Fasilitas Kunjungan Tamu,65502248,APBD,Ya,3600000
PROVINSI DKI JAKARTA,KELURAHAN JATINEGARA - JAKTIM - 7.01.0.00.0.00.05.0069,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Iuran Jaminan Kesehatan bagi Non ASN - PJLP RPTRA,63317316,APBD,Ya,15542712
PROVINSI DKI JAKARTA,PUSAT DATA DAN INFORMASI ASET - 5.02.0.00.0.00.02.0009,2026,Penyedia,E-Purchasing,Barang,Pengadaan Peralatan dan Mesin (Adobe),63175072,APBD,Tidak,34780704
PROVINSI DKI JAKARTA,PUSKESMAS MAMPANG PRAPATAN - 1.02.0.00.0.00.01.0116,2026,Penyedia,E-Purchasing,Barang,Belanja Barang Jasa BLUD Non TKDN E-Purchasing,62925905,BLUD,Tidak,552064797
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",2026,Penyedia,E-Purchasing,Barang,Pengadaan Snack dan Makan untuk Pelaksanaan Pembinaan Jasa Konstruksi,62386341,APBD,Ya,210898374
PROVINSI DKI JAKARTA,KELURAHAN SUNGAI BAMBU - JAKUT - 7.01.0.00.0.00.02.0016,2026,Swakelola,-,-," Honorarium Narasumber ( Pengajian Rutin PKK )",42012463,APBD,-,6050000
PROVINSI DKI JAKARTA,KELURAHAN PEJATEN BARAT - JAKSEL - 7.01.0.00.0.00.04.0020,2026,Penyedia,E-Purchasing,Barang,"Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan dan Kelurahan  Tahun 2026 Kelurahan Pejaten Barat",62166875,APBD,Ya,14487024
PROVINSI DKI JAKARTA,KELURAHAN MAKASAR - JAKTIM - 7.01.0.00.0.00.05.0034,2026,Penyedia,E-Purchasing,Barang,Penyediaan ATK Kesekretariatan LMK ,63111370,APBD,Ya,7235760
PROVINSI DKI JAKARTA,KELURAHAN BAMBU APUS - JAKTIM - 7.01.0.00.0.00.05.0017,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan jasa pemeliharaan KDO/KDO Khusus,64079505,APBD,Ya,92883004
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA SELATAN - 1.03.0.00.0.00.02.0004,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Assistant Professional Staff Pembangunan Teknis Suku Dinas Sumber Daya Air Kota Administrasi Jakarta Selatan,64131888,APBD,Ya,70950000
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,2026,Penyedia,Penunjukan Langsung,Jasa Konsultansi,"Penyusunan Rancangan Peraturan Gubernur tentang Pembinaan, Pengawasan, Biaya Paksaan, dan Sanksi Administratif sebagai Pelaksanaan Amanat Peraturan Daerah Nomor 10 Tahun 2024 tentang Pengelolaan Air Limbah Domestik di Provinsi DKI Jakarta",67577473,APBD,Ya,481414000
PROVINSI DKI JAKARTA,KELURAHAN CIPINANG CEMPEDAK - JAKTIM - 7.01.0.00.0.00.05.0041,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor Peningkatan Wawasan Pola Hidup Sehat dan Gizi Bagi Lansia Untuk Kader Posyandu Lansia ( Pelaksanaan Kegiatan PKK Tingkat Kelurahan Lainnya Melalui Dana Alokasi Umum (DAU))  Penyelenggaraan Lembaga Kemasyarakatan,63720516,APBD,Ya,3662400
PROVINSI DKI JAKARTA,UNIT PENGELOLA RUMAH SUSUN VII - 1.04.0.00.0.00.01.0015,2026,Penyedia,E-Purchasing,Jasa Lainnya,"(Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan) Jasa Service Pemeliharaan KDO Roda Dua",67416369,APBD,Ya,33417754
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,2026,Penyedia,E-Purchasing,Barang,Pengadaan Material Bangunan Pengaman Pantai,64176666,APBD,Ya,3351732590
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA SELATAN - 1.03.0.00.0.00.02.0004,2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi,Pembuatan Tangki Septik jl. Kebon Nanas 1 RW.02 Kelurahan Grogol Utara kecamatan Kebayoran Lama,64511620,APBD,Ya,273691337
PROVINSI DKI JAKARTA,KELURAHAN PEGANGSAAN - JAKPUS - 7.01.0.00.0.00.01.0011,2026,Penyedia,E-Purchasing,Barang,Belanja Modal Alat Penghancur Kertas,65593519,APBD,Ya,19711216
PROVINSI DKI JAKARTA,PUSKESMAS TEBET - 1.02.0.00.0.00.01.0120,2026,Penyedia,E-Purchasing,Barang,Belanja Snack Rapat Koordinasi Kelompok Peduli Gizi (KPG Balita Stunting) (APBD) Puskesmas Tebet TA 2026,63202371,APBD,Ya,900000
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA PUSAT - 1.02.0.00.0.00.01.0001,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,61969236,APBD,Ya,160312824
PROVINSI DKI JAKARTA,"DINAS PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH - 3.31.3.30.2.17.01.0000",2026,Penyedia,Dikecualikan,Jasa Lainnya,"Penyediaan Jasa Telepon, Air dan Listrik - Belanja Tagihan Air",63410520,APBD,Ya,345636200
PROVINSI DKI JAKARTA,SUKU BADAN PENGELOLAAN ASET DAERAH KOTA - JAKUT - 5.02.0.00.0.00.02.0002,2026,Penyedia,Dikecualikan,Jasa Lainnya,BELANJA IURAN JAMINAN KECELAKAAN KERJA BAGI NON ASN-PETUGAS MEKANIK DAN LISTRIK TIPE C,61891582,APBD,Ya,155436
PROVINSI DKI JAKARTA,SUKU BADAN PERENCANAAN PEMBANGUNAN KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 5.01.0.00.0.00.01.0006,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,TENAGA AHLI PERORANGAN BIDANG PEMBANGUNAN PEMERINTAHAN,61896342,APBD,Ya,61050000
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Pengawasan Pemeliharaan Berkala Jalan/Jembatan/FO/Underpass di Provinsi DKI Jakarta (Pekerjaan Hotmix Paket 13 Tahun 2026),67470371,APBD,Ya,100000000
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Pengadaan Tenaga Ahli Muda Perorangan untuk Kegiatan Pemuktahiran Basis Data Layanan Sistem Informasi Pertanahan Rencana Pengadaan Tanah TA,62936767,APBD,Ya,99000000
PROVINSI DKI JAKARTA,SUKU DINAS PERTAMANAN DAN HUTAN KOTA KOTA ADMINISTRASI JAKARTA TIMUR - 3.28.0.00.0.00.01.0005,2026,Penyedia,E-Purchasing,Barang,Perkakas Kerja Non Mesin Paket 9,67097216,APBD,Ya,104307840
PROVINSI DKI JAKARTA,UNIT PENGELOLA PERPARKIRAN - 2.15.0.00.0.00.01.0016,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pemeliharaan dan Perbaikan AC,63614120,BLUD,Ya,113053500
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA SELATAN - 1.03.0.00.0.00.02.0004,2026,Penyedia,E-Purchasing,Pekerjaan Konstruksi,Pembangunan Embung Lainnya di Kota Administrasi Jakarta Selatan,64169205,APBD,Ya,32766900
PROVINSI DKI JAKARTA,"SUKU DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK KOTA - JAKTIM - 2.16.2.20.0.00.01.0005",2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,PJLP Fotografer Beginner Kominfotik Jakarta Timur,61849730,APBD,Ya,102134500
PROVINSI DKI JAKARTA,SUKU BADAN KESATUAN BANGSA DAN POLITIK KOTA ADMINISTRASI JAKARTA SELATAN - 8.01.0.00.0.00.01.0004,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya," Pemeliharaan Rutin Kendaraan Dinas Operasional Roda Suban Kesbangpol Jaksel",64626047,APBD,Ya,4313468
PROVINSI DKI JAKARTA,PUSKESMAS TANJUNG PRIOK - 1.02.0.00.0.00.01.0100,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pembayaran Iuran BPJS Ketenagakerjaan Petugas Keamanan Komponen Jaminan Kecelakaan Kerja (JKK),63733961,BLUD,Ya,4323971
PROVINSI DKI JAKARTA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.04.0.00.0.00.01.0005,2026,Penyedia,Seleksi,Jasa Konsultansi,"Jasa Konsultansi Pengawasan Peningkatan Prasarana, Sarana dan Utilitas (PSU) di Kelurahan Pinang Ranti",61920201,APBD,Ya,184412032
PROVINSI DKI JAKARTA,SUKU DINAS BINA MARGA KOTA - JAKPUS - 1.03.0.00.0.00.01.0001,2026,Penyedia,Dikecualikan,Jasa Lainnya,"Penyediaan Jasa Telepon, Air, Listrik dan Internet (TALI) - Tagihan Air",61863325,APBD,Ya,60000000
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA PUSAT - 1.02.0.00.0.00.01.0001,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia Rapat koordinasi program",42848314,APBD,-,2800000
PROVINSI DKI JAKARTA,KELURAHAN PESANGGRAHAN - JAKSEL - 7.01.0.00.0.00.04.0009,2026,Penyedia,E-Purchasing,Barang,Penyediaan Kelengkapan Penunjang Kerja Jumantik/PSN Kit,63529246,APBD,Ya,52080000
PROVINSI DKI JAKARTA,KELURAHAN SUNTER AGUNG - JAKUT - 7.01.0.00.0.00.02.0013,2026,Swakelola,-,-,"Belanja Uang yang Diberikan kepada RW atau dengan Sebutan Lain, Pembayaran Uang Penyelenggaraan Tugas dan Fungsi Rukun Warga",41848144,APBD,-,750000000
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA SELATAN - 1.03.0.00.0.00.02.0004,2026,Penyedia,E-Purchasing,Barang,Pengadaan Alat Tulis Kantor,63936463,APBD,Ya,100269344
PROVINSI DKI JAKARTA,KELURAHAN ULUJAMI - JAKSEL - 7.01.0.00.0.00.04.0012,2026,Swakelola,-,-,Pembayaran Operasional dan Uang Kegiatan LMK,42425568,APBD,-,270000000
PROVINSI DKI JAKARTA,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKPUS - 1.01.0.00.0.00.01.0033,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia - Pelatihan Pencegahan dan Penanganan Kekerasan di Satuan Pendidikan bagi Pendidik SMP",41909298,APBD,-,10800000
PROVINSI DKI JAKARTA,KELURAHAN PEGADUNGAN - JAKBAR - 7.01.0.00.0.00.03.0026,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,BPJS Ketenagakerjaan Kecelakaan RT,63172117,APBD,Ya,22680000
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,"Pengawasan Pemeliharaan JPO Mampang VI, JPO Sultan Iskandar Muda, dan JPO Kantor Kec. Tebet",67444884,APBD,Ya,97458000
